"UF","CODIGO_MUNICIPIO","NOME_MUNICIPIO","DIA","MES"
"AM",130080,"Borba",1,1
"PA",150611,"Quatipuru",1,1
"PA",150796,"Terra Alta",1,1
"TO",170770,"Filadélfia",1,1
"TO",171370,"Monte Santo do Tocantins",1,1
"TO",172049,"São Valério",1,1
"TO",172130,"Tupiratins",1,1
"MA",210237,"Cachoeira Grande",1,1
"MA",210390,"Duque Bacelar",1,1
"MA",210570,"Lago da Pedra",1,1
"PI",220005,"Acauã",1,1
"PI",220030,"Alto Longá",1,1
"PI",220860,"Prata do Piauí",1,1
"PE",260760,"Ilha de Itamaracá",1,1
"PE",261280,"Santa Terezinha",1,1
"PE",261510,"Terezinha",1,1
"AL",270290,"Girau do Ponciano",1,1
"AL",270300,"Ibateguara",1,1
"SE",280670,"São Cristóvão",1,1
"MG",310050,"Açucena",1,1
"MG",310390,"Araújos",1,1
"MG",310460,"Astolfo Dutra",1,1
"MG",310500,"Baldim",1,1
"MG",310570,"Barra Longa",1,1
"MG",310870,"Brás Pires",1,1
"MG",311265,"Capitão Andrade",1,1
"MG",311300,"Caraí",1,1
"MG",311360,"Careaçu",1,1
"MG",311545,"Catuji",1,1
"MG",311690,"Comendador Gomes",1,1
"MG",311700,"Comercinho",1,1
"MG",311710,"Conceição da Aparecida",1,1
"MG",311740,"Conceição de Ipanema",1,1
"MG",311920,"Coroaci",1,1
"MG",311980,"Córrego Danta",1,1
"MG",312015,"Crisólita",1,1
"MG",312180,"Dionísio",1,1
"MG",312330,"Dores do Turvo",1,1
"MG",312385,"Entre Folhas",1,1
"MG",312460,"Estrela Dalva",1,1
"MG",312595,"Fervedouro",1,1
"MG",312760,"Gouveia",1,1
"MG",312930,"Iapu",1,1
"MG",313320,"Itanhomi",1,1
"MG",313430,"Itumirim",1,1
"MG",313545,"Jenipapo de Minas",1,1
"MG",313570,"Jequitibá",1,1
"MG",313700,"Ladainha",1,1
"MG",313865,"Lontra",1,1
"MG",313870,"Luminárias",1,1
"MG",313890,"Machacalis",1,1
"MG",314085,"Matias Cardoso",1,1
"MG",314345,"Montezuma",1,1
"MG",314520,"Nova Serrana",1,1
"MG",314530,"Novo Cruzeiro",1,1
"MG",314830,"Paula Cândido",1,1
"MG",315030,"Piedade do Rio Grande",1,1
"MG",315050,"Pimenta",1,1
"MG",315200,"Pompéu",1,1
"MG",315240,"Poté",1,1
"MG",315310,"Presidente Bernardes",1,1
"MG",315340,"Presidente Olegário",1,1
"MG",315410,"Recreio",1,1
"MG",315430,"Resplendor",1,1
"MG",315727,"Santa Bárbara do Monte Verde",1,1
"MG",315800,"Santa Maria de Itabira",1,1
"MG",315850,"Santana de Pirapama",1,1
"MG",315920,"Santa Rita de Caldas",1,1
"MG",316257,"São João do Manteninha",1,1
"MG",316270,"São João do Paraíso",1,1
"MG",316390,"São Pedro da União",1,1
"MG",316450,"São Sebastião do Maranhão",1,1
"MG",316610,"Senhora do Porto",1,1
"MG",316820,"Tapiraí",1,1
"MG",316970,"Turmalina",1,1
"MG",317030,"Umburatiba",1,1
"MG",317110,"Veríssimo",1,1
"MG",317190,"Virgolândia",1,1
"SP",354625,"Santa Cruz da Esperança",1,1
"PR",410337,"Brasilândia do Sul",1,1
"RS",431190,"Marcelino Ramos",1,1
"MA",210130,"Bacuri",2,1
"RN",240650,"Lagoa Nova",2,1
"PB",250140,"Baía da Traição",2,1
"PB",250650,"Gurjão",2,1
"AL",270460,"Maravilha",2,1
"MG",311220,"Capela Nova",2,1
"PA",150080,"Ananindeua",3,1
"CE",230710,"Jardim",3,1
"RN",240350,"Espírito Santo",4,1
"PB",250670,"Imaculada",4,1
"PB",250830,"Lagoa Seca",4,1
"SC",421565,"Santa Rosa do Sul",4,1
"SC",421885,"União do Oeste",4,1
"RS",431740,"Santiago",4,1
"RS",431810,"São Francisco de Assis",4,1
"SC",421620,"São Francisco do Sul",5,1
"GO",521900,"Sanclerlândia",5,1
"PA",150820,"Vigia",6,1
"MA",210770,"Paraibano",6,1
"PE",260700,"Inajá",6,1
"PE",261420,"Sirinhaém",6,1
"ES",320020,"Alegre",6,1
"RJ",330010,"Angra dos Reis",6,1
"SP",351385,"Dirce Reis",6,1
"SP",353190,"Morro Agudo",6,1
"SC",420460,"Criciúma",6,1
"GO",521120,"Itapuranga",6,1
"PA",150600,"Prainha",7,1
"PA",150650,"Santa Izabel do Pará",7,1
"PB",251220,"Prata",7,1
"MG",311330,"Carangola",7,1
"MG",314860,"Peçanha",7,1
"ES",320330,"Mantenópolis",7,1
"RS",431820,"São Francisco de Paula",7,1
"BA",290515,"Caetanos",8,1
"BA",292665,"Ribeirão do Largo",8,1
"PR",410322,"Bom Sucesso do Sul",8,1
"PR",411450,"Manoel Ribas",8,1
"RN",240615,"Jundiá",9,1
"PB",250700,"Itaporanga",9,1
"MG",311580,"Centralina",9,1
"SP",350745,"Borebi",9,1
"SP",351495,"Embaúba",9,1
"SP",351925,"Iaras",9,1
"PR",411325,"Laranjal",9,1
"SC",420165,"Arvoredo",9,1
"SC",420205,"Balneário Barra do Sul",9,1
"SC",420215,"Belmonte",9,1
"SC",420315,"Calmon",9,1
"SC",420543,"Formosa do Sul",9,1
"SC",420785,"Irati",9,1
"SC",421165,"Novo Horizonte",9,1
"SC",421185,"Ouro Verde",9,1
"SC",421223,"Paraíso",9,1
"SC",421555,"Santa Helena",9,1
"SC",421715,"São Miguel da Boa Vista",9,1
"GO",522026,"São Miguel do Passa Quatro",9,1
"TO",170035,"Aliança do Tocantins",10,1
"PE",261370,"São Lourenço da Mata",10,1
"MG",314120,"Matutina",10,1
"MG",316180,"São Gonçalo do Pará",10,1
"TO",170310,"Barrolândia",11,1
"PB",251710,"Várzea",11,1
"PA",150140,"Belém",12,1
"SP",352120,"Iporanga",12,1
"MA",211190,"Sucupira do Norte",13,1
"CE",231335,"Tejuçuoca",13,1
"PB",250380,"Caldas Brandão",13,1
"PB",251110,"Pedra Lavrada",13,1
"MG",310170,"Almenara",13,1
"TO",171800,"Porto Alegre do Tocantins",14,1
"MA",210750,"Paço do Lumiar",14,1
"CE",230425,"Cruz",14,1
"SP",352970,"Miguelópolis",14,1
"SC",420260,"Bom Retiro",14,1
"GO",522068,"Simolândia",14,1
"MA",210600,"Lima Campos",15,1
"PB",251060,"Ouro Velho",15,1
"BA",292440,"Pilão Arcado",15,1
"MG",314620,"Ouro Verde de Minas",15,1
"MG",317040,"Unaí",15,1
"RJ",330350,"Nova Iguaçu",15,1
"RJ",330370,"Paraíba do Sul",15,1
"RS",432280,"Veranópolis",15,1
"GO",520055,"Alto Horizonte",16,1
"GO",520505,"Castelândia",16,1
"GO",521205,"Jesúpolis",16,1
"GO",521487,"Nova Iguaçu de Goiás",16,1
"GO",521839,"Professor Jamil",16,1
"MA",210095,"Arame",17,1
"MA",210760,"Palmeirândia",17,1
"PI",220720,"Padre Marcos",17,1
"RN",240140,"Baía Formosa",17,1
"BA",291700,"Itiúba",17,1
"MA",210420,"Fortuna",18,1
"RJ",330475,"São Francisco de Itabapoana",18,1
"RS",430710,"Herval",18,1
"TO",170384,"Campos Lindos",19,1
"MA",210490,"Guimarães",19,1
"RN",240190,"Caiçara do Rio do Vento",19,1
"RN",240960,"Pedra Preta",19,1
"MG",316880,"Tiradentes",19,1
"SP",354100,"Praia Grande",19,1
"PA",150520,"Oeiras do Pará",20,1
"PA",150790,"Soure",20,1
"MA",210040,"Altamira do Maranhão",20,1
"MA",210520,"Igarapé Grande",20,1
"MA",210810,"Paulo Ramos",20,1
"MA",210890,"Poção de Pedras",20,1
"PI",220553,"Jurema",20,1
"AL",270720,"Poço das Trincheiras",20,1
"SE",280730,"Telha",20,1
"MG",311940,"Coronel Fabriciano",20,1
"MG",312390,"Entre Rios de Minas",20,1
"MG",314690,"Papagaios",20,1
"MG",317047,"Uruana de Minas",20,1
"ES",320010,"Afonso Cláudio",20,1
"SP",350770,"Braúna",20,1
"SP",351070,"Cardoso",20,1
"SP",352200,"Itaju",20,1
"SP",353205,"Motuca",20,1
"SP",353625,"Parisi",20,1
"SP",353880,"Piraju",20,1
"SP",354460,"Sabino",20,1
"SP",354640,"Santa Cruz do Rio Pardo",20,1
"SC",420960,"Lauro Müller",20,1
"RN",241320,"Senador Georgino Avelino",21,1
"PB",251560,"Serra da Raiz",21,1
"PR",412665,"Sulina",21,1
"SC",421320,"Pomerode",21,1
"MT",510650,"Poconé",21,1
"GO",520910,"Goiatuba",21,1
"PI",220170,"Bertolínia",22,1
"CE",230535,"Icapuí",22,1
"SP",355100,"São Vicente",22,1
"GO",521850,"Quirinópolis",22,1
"AM",130400,"Silves",23,1
"PA",150550,"Paragominas",23,1
"AP",160040,"Mazagão",23,1
"SE",280110,"Canhoba",23,1
"SC",421030,"Major Vieira",23,1
"SC",421830,"Três Barras",23,1
"RS",430170,"Barão de Cotegipe",23,1
"AC",120080,"Porto Acre",24,1
"AM",130440,"Urucurituba",24,1
"PA",150580,"Portel",24,1
"PI",220455,"Guaribas",24,1
"PI",220995,"São João da Varjota",24,1
"ES",320030,"Alfredo Chaves",24,1
"RS",430470,"Carazinho",24,1
"CE",230090,"Apuiarés",25,1
"CE",230185,"Banabuiú",25,1
"CE",230550,"Iguatu",25,1
"CE",231040,"Paramoti",25,1
"MG",314730,"Paraisópolis",25,1
"SP",350800,"Buri",25,1
"SP",351520,"Estrela d'Oeste",25,1
"SP",355030,"São Paulo",25,1
"SP",355660,"Vera Cruz",25,1
"PR",410230,"Balsa Nova",25,1
"PR",410910,"Guaporema",25,1
"MA",210870,"Pio XII",26,1
"PI",220045,"Alvorada do Gurguéia",26,1
"PI",220117,"Barra D'Alcântara",26,1
"PI",220155,"Bela Vista do Piauí",26,1
"PI",220173,"Betânia do Piauí",26,1
"PI",220177,"Boa Hora",26,1
"PI",220194,"Boqueirão do Piauí",26,1
"PI",220198,"Brejo do Piauí",26,1
"PI",220213,"Campo Grande do Piauí",26,1
"PI",220217,"Campo Largo do Piauí",26,1
"PI",220245,"Capitão Gervásio Oliveira",26,1
"PI",220255,"Caridade do Piauí",26,1
"PI",220323,"Currais",26,1
"PI",220327,"Curral Novo do Piauí",26,1
"PI",220435,"Geminiano",26,1
"PI",220465,"Ilha Grande",26,1
"PI",220552,"Júlio Borges",26,1
"PI",220557,"Lagoa de São Francisco",26,1
"PI",220559,"Lagoa do Sítio",26,1
"PI",220665,"Morro Cabeça no Tempo",26,1
"PI",220675,"Nossa Senhora de Nazaré",26,1
"PI",220695,"Novo Santo Antônio",26,1
"PI",220735,"Pajeú do Piauí",26,1
"PI",220755,"Paquetá",26,1
"PI",220785,"Pavussu",26,1
"PI",220795,"Nova Santa Rita",26,1
"PI",220987,"São João da Fronteira",26,1
"PI",221062,"Sebastião Barros",26,1
"PI",221063,"Sebastião Leal",26,1
"BA",291490,"Itacaré",26,1
"ES",320390,"Nova Venécia",26,1
"SP",354850,"Santos",26,1
"PR",410765,"Fazenda Rio Grande",26,1
"RS",431140,"Lajeado",26,1
"MG",314930,"Pedro Leopoldo",27,1
"PA",150240,"Castanhal",28,1
"PB",251240,"Puxinanã",28,1
"BA",291430,"Iramaia",28,1
"PR",410140,"Apucarana",28,1
"PR",411960,"Pitanga",28,1
"PR",412240,"Rolândia",28,1
"RS",430900,"Giruá",28,1
"RS",431790,"Santo Cristo",28,1
"MT",510757,"Rondolândia",28,1
"MT",510779,"Santo Antônio do Leste",28,1
"AM",130060,"Benjamin Constant",29,1
"PA",150555,"Pau D'Arco",29,1
"PI",220779,"Pau D'Arco do Piauí",29,1
"RN",240750,"Maxaranguape",29,1
"MG",316710,"Serro",29,1
"ES",320050,"Apiacá",29,1
"PR",411950,"Piraquara",29,1
"MA",210680,"Mirinzal",30,1
"SE",280270,"Ilha das Flores",30,1
"MG",312770,"Governador Valadares",30,1
"AM",130068,"Boa Vista do Ramos",31,1
"AM",130150,"Envira",31,1
"AM",130300,"Nhamundá",31,1
"BA",290205,"Araçás",31,1
"BA",291820,"Jiquiriçá",31,1
"MG",315600,"Rio Vermelho",31,1
"MG",316840,"Tarumirim",31,1
"ES",320305,"Jaguaré",31,1
"SP",350510,"Barbosa",31,1
"PR",411573,"Mato Rico",31,1
"RS",430240,"Bom Retiro do Sul",31,1
"RS",430390,"Campo Bom",31,1
"RS",431670,"Santa Bárbara do Sul",31,1
"AM",130195,"Itamarati",1,2
"AM",130406,"Tabatinga",1,2
"TO",172208,"Wanderlândia",1,2
"CE",231135,"Quixelô",1,2
"AL",270040,"Atalaia",1,2
"MG",314465,"Ninheira",1,2
"PR",410725,"Douradina",1,2
"PR",411605,"Missal",1,2
"PR",411725,"Nova Prata do Iguaçu",1,2
"GO",521483,"Nova Crixás",1,2
"PB",250730,"Jacaraú",2,2
"PE",261030,"Paranatama",2,2
"AL",270600,"Olivença",2,2
"SP",352390,"Itu",2,2
"PR",412690,"Tapira",2,2
"SC",421960,"Xavantina",2,2
"AL",270375,"Jequiá da Praia",3,2
"MG",312810,"Guapé",3,2
"SC",421890,"Urubici",3,2
"AP",160030,"Macapá",4,2
"PE",260600,"Garanhuns",4,2
"PE",260765,"Itambé",4,2
"PE",261060,"Paudalho",4,2
"AL",270350,"Jacuípe",4,2
"BA",293120,"Taperoá",4,2
"SP",351410,"Dois Córregos",4,2
"SC",421390,"Presidente Castello Branco",4,2
"PI",220530,"Jerumenha",5,2
"CE",230075,"Amontada",5,2
"CE",230435,"Forquilha",5,2
"CE",230655,"Itarema",5,2
"CE",230800,"Massapê",5,2
"CE",230835,"Milhã",5,2
"CE",231025,"Paraipaba",5,2
"CE",231375,"Umirim",5,2
"CE",231395,"Varjota",5,2
"SE",280260,"Gracho Cardoso",5,2
"MG",310230,"Alvinópolis",5,2
"MG",314480,"Nova Lima",5,2
"PR",410580,"Colombo",5,2
"MT",510130,"Arenápolis",5,2
"MT",510600,"Nortelândia",5,2
"SE",280760,"Umbaúba",6,2
"RJ",330020,"Araruama",6,2
"SE",280570,"Propriá",7,2
"MS",500020,"Água Clara",8,2
"CE",230480,"Granjeiro",9,2
"TO",170382,"Cachoeirinha",10,2
"TO",170740,"Esperantina",10,2
"TO",171195,"Lagoa do Tocantins",10,2
"TO",171280,"Maurilândia do Tocantins",10,2
"TO",171380,"Palmeiras do Tocantins",10,2
"TO",171630,"Pau D'Arco",10,2
"TO",172010,"São Bento do Tocantins",10,2
"MA",211160,"São Raimundo das Mangabeiras",10,2
"RN",241410,"Tenente Ananias",10,2
"MG",316890,"Tiros",10,2
"PA",150610,"Primavera",11,2
"MA",210030,"Aldeias Altas",11,2
"PR",410180,"Araucária",11,2
"RS",430080,"Antônio Prado",11,2
"PA",150619,"Rurópolis",12,2
"MG",312900,"Guiricema",12,2
"SC",421780,"Taió",12,2
"RS",430800,"Faxinal do Soturno",12,2
"RO",110007,"Corumbiara",13,2
"RO",110026,"Rio Crespo",13,2
"RO",110040,"Alto Paraíso",13,2
"RO",110050,"Novo Horizonte do Oeste",13,2
"RO",110070,"Campo Novo de Rondônia",13,2
"RO",110080,"Candeias do Jamari",13,2
"RO",110090,"Castanheiras",13,2
"RO",110100,"Governador Jorge Teixeira",13,2
"RO",110110,"Itapuã do Oeste",13,2
"RO",110120,"Ministro Andreazza",13,2
"RO",110130,"Mirante da Serra",13,2
"RO",110140,"Monte Negro",13,2
"RO",110150,"Seringueiras",13,2
"RO",110160,"Theobroma",13,2
"RO",110170,"Urupá",13,2
"MA",210930,"Presidente Vargas",13,2
"CE",230100,"Aquiraz",13,2
"BA",292450,"Pindaí",13,2
"AL",270240,"Delmiro Gouveia",14,2
"MG",311000,"Caeté",14,2
"SC",420840,"Itapiranga",14,2
"SC",420850,"Ituporanga",14,2
"MA",210650,"Matinha",15,2
"PR",410640,"Cornélio Procópio",15,2
"PR",412510,"São João do Triunfo",15,2
"SC",421720,"São Miguel do Oeste",15,2
"MT",510270,"Canarana",15,2
"SE",280630,"Santa Luzia do Itanhy",16,2
"MG",315390,"Raposos",16,2
"RS",430010,"Agudo",16,2
"RS",430140,"Arvorezinha",16,2
"MG",316230,"São João da Mata",17,2
"ES",320270,"Itaguaçu",17,2
"SC",420390,"Capinzal",17,2
"SC",421920,"Vidal Ramos",17,2
"RS",430190,"Barra do Ribeiro",17,2
"RS",431970,"São Valentim",17,2
"AM",130180,"Ipixuna",18,2
"RN",240820,"Nísia Floresta",18,2
"SP",350460,"Bady Bassitt",18,2
"SP",350920,"Cajamar",18,2
"SP",351010,"Cândido Rodrigues",18,2
"SP",351090,"Cássia dos Coqueiros",18,2
"SP",351210,"Colômbia",18,2
"SP",351500,"Embu das Artes",18,2
"SP",352250,"Itapevi",18,2
"SP",352770,"Luiziânia",18,2
"SP",353610,"Pardinho",18,2
"SP",353760,"Peruíbe",18,2
"SP",354470,"Sagres",18,2
"SP",354510,"Salmourão",18,2
"SP",355120,"Sarutaiá",18,2
"SP",355300,"Taguaí",18,2
"PR",412300,"Salto do Lontra",18,2
"SC",421310,"Piratuba",18,2
"RS",431580,"Roca Sales",18,2
"SE",280560,"Porto da Folha",19,2
"SP",353440,"Osasco",19,2
"SP",355190,"Severínia",19,2
"SP",355280,"Taboão da Serra",19,2
"SP",355350,"Tapiraí",19,2
"SC",421790,"Tangará",19,2
"RS",431560,"Rio Grande",19,2
"TO",170105,"Angico",20,2
"TO",170215,"Araguanã",20,2
"TO",170330,"Bom Jesus do Tocantins",20,2
"TO",170360,"Brasilândia do Tocantins",20,2
"TO",170386,"Cariri do Tocantins",20,2
"TO",170388,"Carmolândia",20,2
"TO",170389,"Carrasco Bonito",20,2
"TO",170410,"Centenário",20,2
"TO",170825,"Tabocão",20,2
"TO",171190,"Lagoa da Confusão",20,2
"TO",171270,"Mateiros",20,2
"TO",171525,"Novo Jardim",20,2
"TO",171570,"Palmeirante",20,2
"TO",171720,"Piraquê",20,2
"TO",171855,"Riachinho",20,2
"TO",171865,"Rio da Conceição",20,2
"TO",172015,"São Félix do Tocantins",20,2
"TO",172020,"São Miguel do Tocantins",20,2
"TO",172025,"São Salvador do Tocantins",20,2
"TO",172085,"Sucupira",20,2
"TO",172093,"Taipas do Tocantins",20,2
"BA",291300,"Ibitiara",20,2
"BA",291870,"Lafaiete Coutinho",20,2
"SC",421970,"Xaxim",20,2
"PI",220520,"Jaicós",21,2
"SC",421600,"São Carlos",21,2
"PE",260330,"Calçado",22,2
"BA",290010,"Abaíra",22,2
"BA",290350,"Belo Campo",22,2
"BA",292890,"São Desidério",22,2
"MG",310260,"Andradas",22,2
"SP",355040,"São Pedro",22,2
"AM",130020,"Atalaia do Norte",23,2
"CE",230230,"Bela Cruz",23,2
"PR",410420,"Campo Largo",23,2
"BA",290265,"Banzaê",24,2
"BA",290689,"Caraíbas",24,2
"BA",291077,"Feira da Mata",24,2
"BA",291345,"Igrapiúna",24,2
"BA",291535,"Itaguaçu da Bahia",24,2
"BA",291733,"Iuiu",24,2
"BA",291845,"Jucuruçu",24,2
"BA",292285,"Nova Redenção",24,2
"BA",292305,"Novo Triunfo",24,2
"BA",292467,"Piraí do Norte",24,2
"BA",292525,"Ponto Novo",24,2
"BA",292575,"Presidente Tancredo Neves",24,2
"BA",293075,"Sítio do Mato",24,2
"BA",293077,"Sobradinho",24,2
"BA",293245,"Umburanas",24,2
"BA",293325,"Vereda",24,2
"MG",311230,"Capelinha",24,2
"MG",315680,"Sabinópolis",24,2
"MT",510120,"Araguainha",24,2
"AM",130255,"Manaquiri",25,2
"BA",290115,"América Dourada",25,2
"BA",291005,"Dias d'Ávila",25,2
"BA",291165,"Guajeru",25,2
"BA",292045,"Mansidão",25,2
"BA",292925,"São Gabriel",25,2
"BA",293105,"Tanque Novo",25,2
"BA",293305,"Várzea da Roça",25,2
"BA",293315,"Várzea Nova",25,2
"BA",293345,"Wanderley",25,2
"BA",290682,"Canudos",26,2
"PI",220090,"Aroazes",27,2
"SC",421950,"Xanxerê",27,2
"RJ",330380,"Paraty",28,2
"SP",353650,"Paulínia",28,2
"SP",354270,"Restinga",28,2
"SP",354500,"Salesópolis",28,2
"SP",355130,"Sebastianópolis do Sul",28,2
"SP",355200,"Silveiras",28,2
"RS",430600,"Crissiumal",28,2
"RS",430750,"Espumoso",28,2
"RS",430770,"Esteio",28,2
"RS",430850,"Frederico Westphalen",28,2
"RS",430960,"Horizontina",28,2
"RS",431000,"Ibirubá",28,2
"RS",431180,"Marau",28,2
"RS",431320,"Nova Petrópolis",28,2
"RS",431600,"Rolante",28,2
"RS",431660,"Sananduva",28,2
"RS",431990,"Sapiranga",28,2
"PE",260240,"Brejão",1,3
"PE",260250,"Brejinho",1,3
"PE",261520,"Terra Nova",1,3
"MG",310080,"Aguanil",1,3
"MG",310100,"Águas Vermelhas",1,3
"MG",310180,"Alpercata",1,3
"MG",310220,"Alvarenga",1,3
"MG",310250,"Amparo do Serra",1,3
"MG",310270,"Cachoeira de Pajeú",1,3
"MG",310310,"Antônio Prado de Minas",1,3
"MG",310320,"Araçaí",1,3
"MG",310330,"Aracitaba",1,3
"MG",310360,"Arantina",1,3
"MG",310370,"Araponga",1,3
"MG",310380,"Arapuá",1,3
"MG",310440,"Argirita",1,3
"MG",310450,"Arinos",1,3
"MG",310480,"Augusto de Lima",1,3
"MG",310520,"Bandeira",1,3
"MG",310530,"Bandeira do Sul",1,3
"MG",310630,"Belo Oriente",1,3
"MG",310650,"Berilo",1,3
"MG",310660,"Bertópolis",1,3
"MG",310700,"Biquinhas",1,3
"MG",310760,"Bom Jesus da Penha",1,3
"MG",310820,"Bonfinópolis de Minas",1,3
"MG",310850,"Botumirim",1,3
"MG",310930,"Buritis",1,3
"MG",310940,"Buritizeiro",1,3
"MG",310960,"Cachoeira da Prata",1,3
"MG",311010,"Caiana",1,3
"MG",311210,"Caparaó",1,3
"MG",311270,"Capitão Enéas",1,3
"MG",311310,"Caranaíba",1,3
"MG",311520,"Conceição da Barra de Minas",1,3
"MG",311540,"Catas Altas da Noruega",1,3
"MG",311570,"Central de Minas",1,3
"MG",311590,"Chácara",1,3
"MG",311600,"Chalé",1,3
"MG",311610,"Chapada do Norte",1,3
"MG",311720,"Conceição das Pedras",1,3
"MG",311760,"Conceição do Pará",1,3
"MG",311810,"Congonhas do Norte",1,3
"MG",311850,"Consolação",1,3
"MG",311900,"Cordislândia",1,3
"MG",311970,"Coronel Xavier Chaves",1,3
"MG",312000,"Córrego Novo",1,3
"MG",312010,"Couto de Magalhães de Minas",1,3
"MG",312030,"Cristália",1,3
"MG",312040,"Cristiano Otoni",1,3
"MG",312070,"Cruzeiro da Fortaleza",1,3
"MG",312100,"Datas",1,3
"MG",312150,"Desterro do Melo",1,3
"MG",312190,"Divinésia",1,3
"MG",312210,"Divino das Laranjeiras",1,3
"MG",312220,"Divinolândia de Minas",1,3
"MG",312250,"Dom Cavati",1,3
"MG",312290,"Dona Euzébia",1,3
"MG",312310,"Dores de Guanhães",1,3
"MG",312340,"Doresópolis",1,3
"MG",312350,"Douradoquara",1,3
"MG",312370,"Engenheiro Caldas",1,3
"MG",312380,"Engenheiro Navarro",1,3
"MG",312440,"Espírito Santo do Dourado",1,3
"MG",312540,"Felício dos Santos",1,3
"MG",312550,"São Gonçalo do Rio Preto",1,3
"MG",312560,"Felisburgo",1,3
"MG",312580,"Fernandes Tourinho",1,3
"MG",312600,"Florestal",1,3
"MG",312620,"Formoso",1,3
"MG",312630,"Fortaleza de Minas",1,3
"MG",312640,"Fortuna de Minas",1,3
"MG",312650,"Francisco Badaró",1,3
"MG",312660,"Francisco Dumont",1,3
"MG",312705,"Fronteira dos Vales",1,3
"MG",312740,"Gonçalves",1,3
"MG",312750,"Gonzaga",1,3
"MG",312790,"Grupiara",1,3
"MG",312860,"Guarda-Mor",1,3
"MG",312890,"Guimarânia",1,3
"MG",312940,"Ibertioga",1,3
"MG",312960,"Ibiaí",1,3
"MG",312980,"Ibirité",1,3
"MG",312990,"Ibitiúra de Minas",1,3
"MG",313000,"Ibituruna",1,3
"MG",313010,"Igarapé",1,3
"MG",313020,"Igaratinga",1,3
"MG",313040,"Ijaci",1,3
"MG",313060,"Inconfidentes",1,3
"MG",313080,"Ingaí",1,3
"MG",313160,"Iraí de Minas",1,3
"MG",313200,"Itacambira",1,3
"MG",313260,"Itamarati de Minas",1,3
"MG",313280,"Itambé do Mato Dentro",1,3
"MG",313360,"Itapeva",1,3
"MG",313370,"Itatiaiuçu",1,3
"MG",313530,"Japaraíba",1,3
"MG",313730,"Lagoa dos Patos",1,3
"MG",313750,"Lagoa Formosa",1,3
"MG",313830,"Leandro Ferreira",1,3
"MG",314020,"Maripá de Minas",1,3
"MG",314040,"Marmelópolis",1,3
"MG",314060,"Materlândia",1,3
"MG",314130,"Medeiros",1,3
"MG",314250,"Monjolos",1,3
"MG",314360,"Morro da Garça",1,3
"MG",314420,"Nacip Raydan",1,3
"MG",314540,"Olaria",1,3
"MG",314550,"Olímpio Noronha",1,3
"MG",314580,"Onça de Pitangui",1,3
"MG",314850,"Pavão",1,3
"MG",314890,"Pedra do Indaiá",1,3
"MG",314900,"Pedra Dourada",1,3
"MG",314920,"Pedrinópolis",1,3
"MG",314940,"Pedro Teixeira",1,3
"MG",315020,"Piedade de Ponte Nova",1,3
"MG",315040,"Piedade dos Gerais",1,3
"MG",315090,"Piranguçu",1,3
"MG",315100,"Piranguinho",1,3
"MG",315320,"Presidente Juscelino",1,3
"MG",315330,"Presidente Kubitschek",1,3
"MG",315360,"Prudente de Morais",1,3
"MG",315380,"Queluzito",1,3
"MG",315610,"Ritápolis",1,3
"MG",315620,"Rochedo de Minas",1,3
"MG",315630,"Rodeiro",1,3
"MG",315640,"Romaria",1,3
"MG",315650,"Rubelita",1,3
"MG",315750,"Santa Efigênia de Minas",1,3
"MG",315760,"Santa Fé de Minas",1,3
"MG",315830,"Santana da Vargem",1,3
"MG",315900,"Santana do Riacho",1,3
"MG",315910,"Santana dos Montes",1,3
"MG",315950,"Santa Rita do Itueto",1,3
"MG",315970,"Santa Rosa da Serra",1,3
"MG",316020,"Santo Antônio do Itambé",1,3
"MG",316030,"Santo Antônio do Jacinto",1,3
"MG",316050,"Santo Antônio do Rio Abaixo",1,3
"MG",316060,"Santo Hipólito",1,3
"MG",316080,"São Bento Abade",1,3
"MG",316120,"São Francisco de Paula",1,3
"MG",316160,"São Geraldo da Piedade",1,3
"MG",316260,"São João do Oriente",1,3
"MG",316310,"São José da Varginha",1,3
"MG",316360,"São José do Mantimento",1,3
"MG",316410,"São Pedro do Suaçuí",1,3
"MG",316440,"São Sebastião da Bela Vista",1,3
"MG",316460,"São Sebastião do Oeste",1,3
"MG",316480,"São Sebastião do Rio Preto",1,3
"MG",316490,"São Sebastião do Rio Verde",1,3
"MG",316520,"São Tomé das Letras",1,3
"MG",316550,"Sardoá",1,3
"MG",316560,"Senador Cortes",1,3
"MG",316580,"Senador José Bento",1,3
"MG",316590,"Senador Modestino Gonçalves",1,3
"MG",316630,"Sericita",1,3
"MG",316650,"Serra Azul de Minas",1,3
"MG",316660,"Serra da Saudade",1,3
"MG",316670,"Serra dos Aimorés",1,3
"MG",316730,"Silveirânia",1,3
"MG",316750,"Simão Pereira",1,3
"MG",316810,"Tapira",1,3
"MG",316830,"Taquaraçu de Minas",1,3
"MG",316935,"Três Marias",1,3
"MG",316980,"Turvolândia",1,3
"MG",317000,"Ubaí",1,3
"MG",317220,"Wenceslau Braz",1,3
"ES",320370,"Muniz Freire",1,3
"RJ",330455,"Rio de Janeiro",1,3
"PR",410832,"Francisco Alves",1,3
"PR",412630,"Sengés",1,3
"SC",421930,"Videira",1,3
"RS",430970,"Humaitá",1,3
"PE",260730,"Ipubi",2,3
"PE",260800,"Jataúba",2,3
"MG",311490,"Casa Grande",2,3
